id,limit,n_cc,inc0,w0,c0,safety_score,deg,female,age,deb0,del
358,2.1875,3,12.765014,139.57274,13.886806,-.49882606,4,1,43,1.3341391,0
359,6.1283588,3,6,77.929688,5.524508,.23112498,5,1,44,0,0
360,4.3440571,3,10.08,142.1875,15.843356,.6304239,4,1,32,0,0
361,4.9900918,3,15,65.625,9.8628044,.68632746,2,1,44,0,0
362,2.875,1,3.400986,1.6083603,12.205618,-.28646666,1,0,22,2.4485025,0
363,5.4189548,3,10,51.953125,17.961016,.67098743,3,0,43,0,0
364,20.46875,2,4.0386982,0,10.089606,.45568299,4,1,24,3.8055828,0
365,3.8104775,3,12.6,25.15625,15.789809,.4928118,3,1,42,0,0
366,14.0625,3,19.321875,503.94531,20.883785,.36352533,5,0,43,0,0
367,5.15625,3,10.737389,72.734375,10.225714,.85041487,4,1,44,0,0
368,8.6671724,3,38.325001,54.6875,15.406649,.39682096,1,1,38,0,0
369,5.46875,3,5.6236906,175,9.4647741,.83198237,4,0,23,0,0
370,12.817276,3,9.9884396,83.708534,9.5705776,.15390241,3,1,28,3.1054285,0
371,6.09375,2,10.503312,7.0523472,8.7372522,.62919348,4,1,38,1.4737304,0
372,1.596687,3,6.8249998,87.5,9.9698162,.49391815,2,0,26,0,0
373,37,3,12.332267,165.54288,14.036741,-.46641737,4,1,44,1.3588606,0
375,3.59375,3,10.874263,125.78125,16.859026,.27491698,3,0,31,0,0
377,18.75,3,5.9771333,49.21875,6.503768,-.49139312,5,1,22,0,0
378,3.28125,3,3.3056307,55.463295,9.0541916,.46901417,4,0,23,2.1891317,0
380,34.53125,3,14.351218,191.40625,10.709704,.28362843,4,1,53,0,0
381,6.2508574,3,21,158.59375,15.713686,.24802148,4,0,53,0,0
382,34.53125,3,13.976663,164.0625,13.109595,.28438139,4,1,54,0,0
383,31.412323,2,10.5,65.625,14.920722,.075733796,3,0,56,0,0
386,2.1875,3,13.229468,492.1875,11.870905,.12190813,4,1,22,0,0
388,24.953018,3,21.541233,127.49576,11.8795,.202953,1,0,37,.59180927,0
389,7.0731807,3,6.3000002,60.15625,6.1656318,.48559064,1,1,36,0,0
390,2.4536557,3,5.4000001,54.166672,14.293609,-1.0740756,1,0,56,0,0
391,5.46875,3,15.242281,183.64256,12.303094,-.27196154,1,1,56,0,0
392,2.5388482,1,6.6266775,19.260437,9.0211868,.42704806,3,0,57,3.8122239,0
393,10.15625,2,11.707753,38.694271,5.8463907,.25224563,2,0,57,3.7721367,0
394,42.118221,3,19.9,489.53888,16.461979,-3.1069226,5,0,58,0,0
395,39.656406,3,11,926.93677,30.173113,-3.4803882,4,0,60,0,0
396,14.0625,3,10.386609,136.42212,12.742071,.76929283,5,1,28,0,0
397,2.4787819,3,5,153.42935,9.6482763,.67916584,5,0,34,0,0
398,14.447997,3,5.9000001,62.865582,5.8061047,-2.9765515,3,0,34,0,0
399,61.5625,4,10.442017,227.83348,18.533314,-.11359262,4,1,24,1.4547398,0
400,60.3125,4,8.8600988,179.23349,12.865012,-.15222687,4,0,26,1.8616574,0
401,2.6694238,4,3.9425304,173.33504,12.286147,-.093687072,4,1,24,4.8313704,0
402,12.628237,2,4.4791036,16.243603,9.8974724,.12425451,4,0,41,1.7970265,0
403,95.357056,3,13.399192,73.4263,12.308577,-.77241552,5,1,41,.45874715,0
404,4.09375,3,8.5534306,37.432087,7.1691871,-3.3954697,5,1,28,0,0
405,7.1564274,3,6,32.267799,4.6271772,-3.4803882,4,1,28,0,0
406,1.875,3,12.350923,34.002853,10.326122,.20623457,2,0,48,0,0
407,15.90625,3,13.895954,144.81674,15.382973,-.78830945,3,1,43,.70202667,0
408,12.1875,3,8.1658792,194.24185,4.8612361,.050323956,4,1,27,0,0
409,13.4375,3,14.695912,420.33249,11.530228,.063947573,4,1,28,0,0
410,14.53125,3,8.9951439,239.06969,10.072625,.046111528,4,1,27,0,0
411,10.234634,3,14.7,37.242954,8.7935476,.16388662,5,0,39,0,0
412,7.96875,3,9.8548622,33.055103,9.8811293,.24570629,5,0,44,0,0
413,15.3125,3,16.51923,188.7412,11.739959,-.12218088,1,1,51,0,0
414,7.3931656,3,5.0999999,33.745235,8.5847502,-1.1386936,4,0,47,0,0
415,1.84375,3,5.9535193,78.112701,8.171443,-.55800539,1,1,24,0,0
416,2.34375,3,13.527223,107.21466,11.447024,.33141792,4,0,52,0,0
417,3.1154921,3,15.75,102.78958,10.597356,.37541458,3,0,48,0,0
418,3.2782142,3,6.7199998,123.59483,10.578163,.10398535,3,1,48,0,0
419,3.59375,2,13.879196,64.393929,7.9726062,.21655074,2,1,58,0,0
420,14.649908,3,10.6,313.77478,13.946259,-.6359663,4,0,39,0,0
421,57.456612,3,18.9,301.56607,14.424743,.27536991,3,1,51,0,0
422,2.40625,3,8.8660955,55.093605,10.632977,-.097417668,3,0,61,0,0
423,4.0625,3,12.499444,23.287109,13.672722,.27093199,3,1,54,0,0
424,2.8125,3,10.352791,27.825712,11.808408,.3365086,4,0,56,0,0
425,1.875,3,4.7145987,22.964821,9.4851799,-.3666282,3,0,24,3.3788743,0
427,6.5625,2,14.509629,64.353752,9.4047928,-.45865977,4,1,33,0,0
428,4.5625,2,15.093781,32.550941,8.6545029,-.45296434,5,1,33,0,0
429,6.5625,2,15.378298,47.933762,11.474439,-.5552519,5,1,33,0,0
430,3.0200369,3,5.2205768,67.770737,10.650628,-.2366614,2,0,59,1.9935234,0
431,1.8125,3,8.3838053,50.00209,10.171713,-.1465814,2,0,61,0,0
432,1.40625,3,9.0181484,63.315331,20.582645,-.1825771,3,0,61,0,0
433,.8125,3,8.8559752,54.546631,10.625048,-.09960904,3,0,61,0,0
434,1.40625,3,8.9890804,61.74427,10.752623,-.19293386,3,0,61,0,0
435,1.2576108,1,2.9801161,11.864626,6.4591413,-.22032857,2,0,22,1.7970904,0
436,1.8602747,2,6.3000002,74.719246,5.6299243,.37542516,1,0,21,0,0
437,3.75,2,3.8134055,52.471291,6.9781485,.36945432,1,0,23,0,0
438,32.439083,3,15.855,322.35699,12.902613,-.38752314,4,1,62,0,0
439,35.558662,3,4.8496847,25.081051,14.96228,.14673413,1,0,41,3.5358605,0
440,23.4375,3,13.105951,63.193981,13.462363,-1.2079263,5,0,48,1.7320663,0
441,12.03125,3,4.8824453,68.014854,5.0793953,-.40447298,4,1,23,3.838762,0
442,3.8783495,3,17.4,157.41937,10.911716,-.8506369,2,0,53,0,0
443,3.8317032,3,5.8831716,55.135437,6.5116525,1.0816301,4,1,27,2.6933198,0
444,28.125,3,11.534842,131.03958,12.312019,-1.5590014,4,0,46,0,0
445,8.2058706,3,15,63.393604,11.66365,-1.1230597,4,1,46,0,0
446,7.5,2,5.9112902,51.079491,6.626987,-.48181814,5,1,23,0,0
447,7.5,2,4.7261481,50.390091,9.1219215,-.31624949,4,1,23,0,0
448,18.75,3,6.7421112,120.29023,8.5012951,-.3494204,5,0,26,0,0
449,5.15625,3,11.55812,74.177124,10.623631,.21170849,2,0,53,2.1769586,0
450,5.15625,3,11.535761,72.972832,6.7392969,.48735473,2,0,53,3.2305379,0
451,4.5269322,3,19.950001,181.22838,13.062828,.0065145418,3,0,51,0,0
452,38.75,3,6.7024064,125.56339,9.3640261,-.66849548,4,1,21,2.5246437,0
453,16.325691,3,13.835249,22.403147,5.721415,.058219463,2,0,42,1.6963749,0
454,4.21875,2,5.5987844,86.594582,10.11443,-1.2552503,3,0,23,4.4649253,0
455,3.71875,2,4.5100913,96.498413,10.192994,-.60179901,4,0,23,4.4845529,0
456,7.03125,3,4.9497824,38.398941,5.1578836,-1.4422928,4,1,21,0,0
457,5.15625,3,6.8322568,43.972301,7.8072224,.98266822,1,0,28,3.2410178,0
459,25.28125,3,8.8810654,68.053352,12.30888,-.66708469,3,0,61,.57180798,0
460,25.15625,3,6.1734638,126.99439,17.044144,.090417929,2,0,64,2.2136831,0
461,18.828125,3,4.3372564,55.693771,15.131955,.09412051,1,0,60,3.1452754,0
462,16.40625,3,15.136833,201.79272,11.886128,.26724958,5,0,47,1.2880154,0
463,5.9375,3,15.083356,93.17701,12.016023,-.20076095,3,1,48,1.1155673,0
464,18.75,3,12.657201,392.70096,14.314556,-.3865678,5,1,27,1.4171888,0
465,6.875,3,12.29438,268.51837,6.7624755,-.10155982,1,1,28,3.2876422,0
466,3.984375,3,10.285518,248.30838,10.049994,-.090478636,1,0,29,3.4115899,0
467,21.09375,3,4.6858997,73.373932,8.0959282,.36889899,5,0,23,0,0
468,2.8125,3,15.094386,88.152153,10.973341,.19068383,1,1,52,0,0
469,6.813271,2,9.17908,14.593794,12.548311,.31817976,2,1,43,2.5025268,0
470,35.072845,3,5.8000002,48.182747,9.8612461,-2.3268235,5,0,42,0,0
471,13.719954,3,16.728107,50.584148,7.1148534,.052608624,4,1,38,1.4804572,0
472,11.71875,3,12.860785,73.833893,11.819292,.050685428,3,0,39,1.085304,0
473,9.71875,3,13.460561,51.002495,12.514676,-3.4803882,5,0,42,1.5184716,0
474,.46875,3,26.258999,748.58191,11.03341,.85331923,5,0,52,2.3156979,0
475,7.34375,3,12.272257,101.10283,14.336369,-.36318338,3,0,46,1.5351158,0
476,2.578125,3,4.4710264,85.080887,8.2581034,-.14271684,4,0,22,2.3453827,0
477,51.5625,1,2.8548305,20.613129,21.945812,.12366695,4,0,23,0,0
478,2.34375,3,12.806154,78.18309,9.0054474,-.06502796,2,1,38,0,0
479,3.59375,3,12.837958,80.899666,10.500886,-.066721901,2,1,37,0,0
480,2.875,3,11.635396,66.30838,8.6276302,-.13916041,3,0,37,0,0
481,14.40625,3,5.5725656,66.512962,8.200181,-.79647708,4,1,27,0,0
482,7.0067511,3,30.700001,92.008324,13.003269,-3.4803882,5,0,38,0,0
483,3.125,3,8.2622328,33.192635,4.7338948,.65316325,2,0,34,0,0
484,4.21875,3,8.7924967,35.042969,8.5320253,.58604223,3,0,36,0,0
485,13.125,3,4.2251663,30.383926,7.9018412,-.45124969,2,0,22,2.5805917,0
486,2.34375,1,4.2837391,.62955236,4.6271772,-.4173176,2,0,24,8.6266012,0
487,29.375,3,17.002018,224.36378,12.724467,.59173036,5,0,33,.018066747,0
488,20.46875,3,12.325518,236.07838,10.500986,.56743556,5,0,36,.036982194,0
489,18.435226,2,12,98.570114,13.928408,-.85074341,4,1,47,0,0
490,6.5625,2,6.6584001,44.650059,6.5914783,-.21460888,5,1,27,0,0
491,3.359375,3,15.315863,164.20808,13.794761,.42188054,1,1,49,0,0
492,3.3172703,1,3.2,19.869764,10.629635,-1.2095591,1,0,48,0,0
493,1.875,2,13.938902,31.312027,9.0883474,-.76343215,2,1,48,0,0
494,2.8767207,3,13.23,105.57702,10.198859,-.11098725,2,1,39,0,0
495,1.40625,3,4.9440913,31.690611,5.6826768,.1192224,3,0,21,4.2317672,0
496,2.6218927,3,7.2449999,32.301182,6.7505217,.92450786,1,1,29,0,0
498,9.375,3,12.305256,33.864132,10.094918,-.0011883409,4,1,49,0,0
499,2.8043528,2,6,30.255016,6.6470976,-.37577608,2,0,28,0,0
500,1.0271865,2,7.193624,4.9028678,7.606122,.37037539,3,1,51,9.4336557,0
501,5.625,2,14.448045,76.590576,7.9197235,-.86681116,4,1,52,2.912817,0
502,7.8857617,3,6.8000002,224.69016,10.442823,-1.2753708,4,0,23,0,0
503,7.03125,3,19.492418,477.61868,15.944178,-.75710946,3,0,38,0,0
504,8.1993103,2,19.87001,91.796776,14.746191,.82674825,4,0,46,1.8661114,0
505,9.21875,3,8.450058,172.84624,9.1371384,.28470212,4,0,29,.087973401,0
506,.9375,3,9.7798147,31.566948,12.324751,-.093123026,1,0,43,0,0
507,14.191916,2,7.878294,35.792019,14.984942,-.68156737,3,0,24,.85703212,0
508,27.15625,3,4.8707037,34.588959,8.6195698,-3.0868416,5,0,27,.47403282,0
509,27.15625,3,3.7529163,36.720963,9.0280132,-3.1830046,4,0,27,.60792178,0
510,34.795181,3,3.962543,37.273544,7.7783737,-2.47756,5,0,27,.53031838,0
511,29.364597,3,4.453341,39.98074,8.5404711,-1.4785792,5,0,27,.56805003,0
512,7.375,3,16.054649,107.65424,10.770043,-.56085515,2,1,52,0,0
513,.96966004,2,6,42.175545,5.589498,-.62981319,1,1,38,0,0
514,1.0036068,2,7,44.190376,7.7790465,-.47327954,2,1,38,0,0
515,37,3,11.026939,57.692474,12.744762,-1.403885,4,0,58,2.060379,0
516,2.7165105,3,7.5010195,67.091103,8.3106012,.64299113,4,1,47,2.6143463,0
517,1.9617894,3,5.8995852,79.601173,9.2956724,-1.2127091,5,0,24,1.7201605,0
518,3.2173824,3,10.409629,153.95711,15.990572,1.1221962,2,0,54,.8271237,0
520,3.5321832,3,13.2,71.654572,11.535179,-.24016634,3,0,48,0,0
521,6.4375,3,4.7937703,71.099358,9.7286129,-3.4803882,1,0,27,2.4835246,0
522,4.6875,3,10.205069,49.661026,6.0318289,-.080567032,2,0,59,0,0
523,4.5165734,3,14,45.661736,9.6690826,-.060406554,1,0,57,0,0
524,6.09375,3,13.161689,93.864876,13.056198,.61430699,3,0,56,0,0
525,7.34375,3,12.89675,79.544327,6.2810225,.5644632,3,0,56,0,0
526,4.21875,3,12.9878,84.467384,12.91312,.52036077,3,0,56,0,0
527,6.40625,3,4.0633636,103.11242,8.8374252,-.05199185,4,0,23,0,0
528,21.154083,1,3.6840277,10.766996,5.0816283,.060694251,3,1,26,3.0096247,0
529,11.21875,3,12.62639,29.736773,10.347563,-1.2419469,2,0,51,0,0
530,10.179885,3,10.5,33.572598,9.2983418,-1.4016173,3,0,51,0,0
531,2.875,3,13.830577,30.420391,8.9458246,-.91613299,3,0,33,0,0
532,14.0625,3,16.872263,174.65488,12.822307,-1.8296789,2,1,42,1.2691966,0
533,21.828905,3,12.304225,128.8288,11.390425,.71867609,2,1,56,1.6253749,1
534,4.7585454,3,5.6895261,92.428734,6.717433,.88617575,2,1,57,5.7089629,1
535,26.591318,3,13.366446,71.343887,11.47318,.47956493,5,0,51,.849931,0
536,23.976265,3,10.918115,55.06953,17.122375,.72422582,4,0,49,1.2381362,0
537,20,3,12.558573,51.592464,18.114918,.53597534,5,0,49,1.1960382,0
538,21.09375,3,11.736096,96.510651,11.838001,.28836742,4,0,57,1.031123,0
539,6.09375,3,11.70345,73.80365,10.22968,-1.0527654,4,1,38,1.8070276,0
540,5.4661098,3,3.99,103.47636,5.1430063,.47583795,4,1,22,0,0
541,4.0625,2,15.121531,34.063583,8.7476311,-.94201028,5,1,33,0,0
542,2.34375,3,7.1432042,80.617104,8.2950344,.34321511,1,0,29,2.6666605,0
544,.95960075,3,9.1000004,178.10973,7.304986,-.23183765,3,0,21,0,0
545,6.5625,3,12.339005,53.910038,10.04443,.62363374,2,1,37,0,0
546,16.40625,3,15.444317,140.16444,10.697848,.31791022,5,1,49,0,0
547,1.40625,3,10.49564,127.81752,10.498519,-.061666269,3,0,36,1.8777782,0
548,6.5625,3,10.188076,110.48257,9.4911098,.64496589,3,0,36,0,0
549,.9375,3,15.72376,140.99913,8.6018553,.38359439,1,1,51,0,0
550,.46875,3,15.838,187.7043,13.087247,.4557822,1,1,49,0,0
551,22.360512,3,33,682.48688,15.214172,.26419044,4,1,53,0,0
552,2.8125,3,12.637717,98.755867,16.866903,.47555625,5,1,59,0,0
553,9.34375,2,11.101986,18.502481,8.1008806,-.677284,1,1,38,0,0
554,15.153632,3,4.6999998,28.538626,6.1073322,-.52079713,1,0,38,0,0
555,3.59375,2,12.380593,20.640078,5.3120084,.1862241,4,0,33,0,0
556,1.40625,3,14.486859,86.970901,12.349667,.32202283,2,1,49,0,0
558,1.40625,3,15.110186,78.349403,5.8868608,.35555878,3,1,48,0,0
559,5.9375,3,13.05571,252.28932,12.263145,.63589215,4,0,44,0,0
560,1.40625,3,11.937417,122.00635,12.098342,.19218011,3,0,44,2.9872589,0
561,55.144859,3,19.950001,50.163502,6.3250012,.8381201,4,0,52,0,0
562,3.1940966,3,20.895,25.367771,9.0306044,.4671036,4,0,53,0,0
563,10.625,2,12.818182,50.66428,7.300817,.069494501,5,1,38,0,0
564,8.4375,3,10.031428,23.214783,5.9782343,.075285427,4,1,44,2.8490398,0
565,4.0625,3,18.227257,301.64105,15.587841,-1.2613009,3,0,51,.47783679,0
566,2.34375,2,5.0910892,47.095116,7.0642009,.26893336,1,1,23,2.9706857,0
567,1.40625,3,5.2647667,48.367664,9.286252,.60547107,4,1,24,0,0
568,.97572702,3,5.1999998,244.13318,8.9698801,-.35073325,1,0,26,0,0
569,19.084436,3,3,99.52475,5.1345811,-.17872962,2,0,38,0,0
570,9.375,3,11.226453,64.182693,5.6584377,-.11803592,2,0,38,0,0
571,2.1875,2,3.296057,19.082678,6.5147977,.44456661,1,0,22,0,0
572,5.3152666,2,9.3450003,15.752644,4.6271772,.38505211,1,0,28,0,0
573,1.875,1,9.9917135,.47197151,10.460806,-.093239337,5,1,31,2.057646,0
574,36.875,3,11.534296,21.74983,9.6737156,.93196785,5,0,39,0,0
575,2.8444245,3,10.5,39.39679,4.6271772,1.1321557,5,0,38,0,0
577,5,3,7.0636635,89.270721,6.2809844,-.72184825,5,1,21,0,0
578,1.875,3,9.0532141,42.236282,10.189608,.72851306,3,0,34,3.645865,0
579,20.719135,3,19.290752,344.35818,21.748758,-.79995859,4,1,38,.98791283,0
580,5.15625,3,5.3285141,87.658325,8.0169983,.55242509,4,1,23,0,0
581,2.1875,3,6.4666471,88.26918,8.4558392,.23839499,3,1,23,0,0
582,1.875,3,17.348162,233.05806,7.9672384,-1.2726419,4,1,42,1.579165,0
583,2.1875,3,17.240559,210.88788,14.097999,-.48289055,3,1,47,.75721949,0
584,3.75,3,16.391941,119.36291,11.400045,-.23152579,2,0,32,0,0
585,4.7890978,3,6.3000002,52.11985,7.9398832,.34570587,3,1,26,0,0
586,3.444778,3,10.660238,58.661606,12.857649,-3.4803882,1,1,60,1.6100869,0
587,2.0220048,3,14,101.33662,6.1755838,.046883691,1,0,26,0,0
588,4.21875,2,5.7173619,83.131813,6.0871582,.28930393,5,0,21,0,0
589,5.9375,2,2.7706017,0,8.2021971,-2.2873268,4,0,22,3.0382214,0
590,9.84375,3,15.247274,107.53874,11.528163,1.3784676,5,1,41,0,0
591,9.84375,3,13.820073,101.79006,8.525651,1.011556,5,0,41,0,0
592,9.375,3,11.190782,107.85773,13.72674,-.79405242,1,0,43,0,0
593,2.65625,3,10.82907,47.30323,13.232113,.51368219,3,0,43,0,0
594,20.46875,3,14.265081,64.265984,7.2273169,.090452299,3,1,47,0,0
595,11.21875,3,16.379362,103.85158,12.009253,-2.0031388,4,1,32,.7174958,0
596,1.875,2,15.014962,89.824356,12.306758,-.16488954,3,1,49,0,0
597,8.90625,3,10.973194,25.74441,16.870338,-1.5974456,4,0,41,1.004204,0
598,8.40625,2,11.972177,17.700087,12.407391,-2.1437871,5,0,41,1.1685568,0
599,7.7886372,3,22.552275,344.43771,13.355234,-.73800898,2,1,34,1.6103698,0
600,2.6875,3,7.5958843,47.02425,5.8227396,-1.0404264,3,0,28,0,0
601,19.21875,3,12.133367,66.248077,16.326361,-1.3522191,4,1,56,2.5091109,0
602,4.1875,3,5.486784,71.689171,7.6200709,-.46830621,3,0,22,0,0
603,5,2,3.2819991,4.0435905,15.951871,-.52262449,4,0,24,1.5064298,0
604,3.75,2,3.8136382,9.3790293,7.9829559,-.76512086,4,0,26,1.46067,0
605,9.0330725,3,16.652969,106.029,14.112632,.22666404,3,0,41,.62652165,0
606,23.751194,3,22.995001,78.63662,7.4033318,.062952928,4,1,38,0,0
607,21.71875,3,10.847742,109.24565,13.936719,.05839305,4,0,43,0,0
608,2.8209858,3,9.6000004,30.324991,7.7096486,-.32390723,4,1,37,0,0
609,15.3125,3,14.961197,225.29919,14.079721,.15064625,5,0,54,0,0
610,3.8684795,3,18.48,220.28162,11.306157,.14169088,5,0,53,0,0
611,6.09375,3,7.4374356,152.32523,7.4864612,-2.6331062,1,1,21,.97672677,0
613,3.6904817,3,8.295989,108.47949,7.963244,.36881483,1,1,24,2.3002112,0
614,3.1048281,3,12.075,171.97638,9.2408628,.52900869,3,0,36,0,0
615,25.364832,3,10.5,173.5896,13.339183,.44351462,3,1,24,0,0
616,11.21875,3,17.251347,144.84668,12.615708,-.43959379,3,0,32,0,0
617,11.71875,3,15.093064,101.54843,11.742063,-.99524486,4,0,32,0,0
618,6.3298588,3,5,71.196793,13.243615,-2.3174739,1,0,22,0,0
619,5.9375,3,5.0942631,117.56098,7.1955371,.14730799,4,0,21,0,0
620,46.092094,3,34.200001,713.59546,21.048403,-2.2499843,5,0,41,0,0
621,11.796875,3,15.538914,230.98233,14.8227,-.66124362,3,1,43,2.078783,0
622,25.913877,3,7.3304849,299.80084,18.094057,-.30153239,4,1,41,1.3243246,0
623,24.0625,3,18.42592,724.61243,17.401508,-.087668814,4,0,29,0,0
624,5.656424,2,9.0113115,35.199516,5.6580639,.27261746,3,0,31,2.2909982,0
625,8.5536613,2,14.471541,36.970612,8.6533852,.2487095,4,0,38,1.4028533,0
626,2.6608362,3,22.9,190.60178,14.642808,.24955697,5,0,42,0,0
627,13.5625,3,11.37444,54.821602,9.11518,-.54835844,3,0,37,1.9441454,0
628,20.716591,3,11.00409,75.065178,11.624521,-.4535175,2,0,37,1.2451308,0
630,37.063919,3,5.5265985,270.50604,8.5345297,-3.4803882,4,1,23,1.6651999,0
631,6.40625,3,4.860363,74.198425,9.1106892,-.60948622,1,0,24,2.1266799,0
632,4.6875,3,5.4543462,83.922897,10.476239,.54488403,3,0,23,3.8686678,0
633,5.9375,3,4.6889639,116.73737,7.9891086,.83533728,4,0,23,2.9672537,0
634,9.2191505,3,24.57,143.95601,11.076941,.46142223,2,1,44,0,0
635,11.5625,3,10.2848,57.416489,11.263577,.52110386,5,0,44,1.1395729,0
636,3.0640674,2,18.67136,6.8304234,10.098173,.35085836,4,0,29,1.7989768,0
637,2.7626724,3,7.2374964,20.183926,7.3966098,.46466896,2,0,22,2.829634,0
638,4.1875,3,15.502423,121.12593,13.690668,-.71083665,3,1,47,.68002522,0
639,6.09375,3,35.143986,926.93677,17.005941,.54829252,5,1,32,0,0
640,8.90625,3,12.639856,49.969448,13.141446,.64628959,3,0,49,0,0
641,1.953125,3,12.85195,93.808075,12.521709,.34226844,2,1,43,0,0
642,22.8125,3,10.040753,282.90433,30.648701,.032485351,3,1,23,1.0242944,0
643,24.0625,3,8.8997297,262.75949,11.039165,.056162555,4,1,21,2.4619834,0
644,2.5216234,2,7.875,17.043125,8.9048328,-.08707796,3,0,51,0,0
645,12.217634,3,18,322.37286,6.99685,-.17488807,4,0,37,0,0
646,16.875673,3,7.6986103,157.99585,9.6968679,.25642213,3,1,28,1.6961499,0
647,2.8866496,3,28,131.9222,9.6459427,.22399524,5,0,57,0,0
648,2.34375,3,12.495506,105.06562,8.962945,-.0060395971,2,1,59,2.8727052,0
649,2.1415598,3,6.0094199,140.47681,13.238661,.46204403,3,1,37,4.3078799,0
650,2.34375,3,13.618357,184.6134,12.342408,.36925906,4,0,39,1.6434233,0
651,16.346079,3,14,98.211441,11.901249,-.21840827,3,0,54,0,0
652,14.0625,3,15.543697,61.712547,12.550689,-.083511196,3,0,32,1.6604334,0
653,27.03125,3,10.930089,148.13037,9.1307564,.81999594,5,0,36,0,0
654,3.0931923,2,7,18.364792,13.419179,.33750603,3,0,22,0,0
655,10.15625,3,11.816545,30.719543,11.849962,-.15580346,3,0,39,1.8668942,0
656,11.71875,3,11.617981,40.792362,12.744218,-3.1953089,1,0,41,1.4545485,0
658,1.875,3,12.821088,79.977669,10.434155,.32468277,2,1,37,0,0
659,63.90625,3,12.46834,177.48224,17.815645,-.099924028,4,0,54,1.3082786,0
660,1.8125,2,5.2914448,32.193096,10.394797,-1.0812235,3,0,27,0,0
661,16.40625,3,18.333868,369.27182,20.20923,-.022111313,5,0,49,.80160928,0
662,2.71875,3,8.1755505,88.333023,7.7976656,-.87746143,5,0,28,0,0
663,5.2802701,3,8,215.08757,20.504601,.647304,2,0,24,0,0
664,.9375,3,7.911695,237.77449,10.78442,.32892901,3,0,23,0,0
665,5.15625,3,4.9681439,48.233944,7.3528581,.17489867,1,1,23,0,0
666,50.09137,3,6.3160334,193.57404,6.5150309,-1.4600859,4,1,24,.88157755,0
667,2.3425651,2,3.9433379,9.7677975,10.413199,-.84084302,2,0,39,2.0579026,0
668,8.4375,2,10.771673,26.243103,10.527513,.49217671,2,0,37,3.0305929,0
669,13.151524,2,3.0356293,23.380146,10.466051,.5219028,2,1,37,3.0178885,0
670,34.6875,3,14.244195,138.68832,14.02143,-.41615528,4,1,49,0,0
671,32.1875,3,14.925034,175.49039,14.654792,-.33252826,4,1,49,0,0
672,5.2955875,2,5.3643489,7.839859,8.1942062,.35007009,2,0,48,2.4838786,0
673,18.28125,3,10.655713,138.82774,11.031127,.31733128,4,0,59,0,0
674,1.46875,2,12.974958,50.709774,10.642525,.44366515,4,1,47,0,0
675,16.62121,3,17.687002,18.392166,14.526098,-2.7505808,4,0,33,.81330431,0
676,37,3,8.2304859,147.81206,9.6981459,-1.2468809,3,1,24,0,0
677,37,3,6.8944211,148.9398,9.3853159,-.99589777,4,1,24,0,0
678,6.5625,2,5.5596309,57.619305,4.6271772,.37041476,3,0,24,0,0
679,13.09375,2,11.727518,78.478981,10.214089,-1.7551209,4,0,39,0,0
680,4.5803866,3,6.6999998,195.22107,8.0225716,-.21419053,5,0,34,0,0
681,8.992053,2,5.25,10.327943,5.1155257,-.62060666,1,1,27,0,0
682,5.625,2,7.2852597,12.229563,6.5157442,-.4358007,1,1,28,0,0
683,17.65625,3,13.653663,107.03665,15.560264,1.1508853,4,1,47,2.1915886,0
684,5.6510158,3,6.5100002,82.031609,14.113531,-.21287043,3,1,48,0,0
685,.98663318,2,25,56.3116,11.277795,.13106443,4,0,47,0,0
686,.9375,2,13.063237,55.488018,10.754584,.20338926,4,1,47,0,0
687,8.875,3,4.7870116,28.300064,4.6271772,-.064019449,1,1,22,0,0
688,2.8125,3,5.1406426,97.080872,8.4532919,.38422486,4,0,26,0,0
689,13.59375,3,12.656222,72.877571,13.454551,-1.0584983,4,1,56,1.2166066,0
691,5.703125,3,12.934269,219.56494,15.467614,.58892798,4,0,43,.78907537,0
692,10.555376,3,22.096844,145.62067,13.026623,.56417447,5,1,42,.81937754,0
693,33.4375,3,12.924801,233.82973,14.535762,.8607409,1,1,34,0,0
694,4.6875,3,7.385519,44.150223,7.3622808,.6828022,2,0,28,0,0
695,6.40625,3,13.544751,155.80211,12.808878,.72323632,4,1,46,0,0
696,14.0625,3,11.59956,57.595837,9.8392839,.092604034,4,0,41,0,0
697,70.3125,3,6.03234,209.55661,10.216755,-.32165229,4,0,23,0,0
698,70.3125,3,13.475179,175.74738,12.432402,-.44233185,5,0,37,0,0
699,76.05658,3,9,183.84842,5.6772389,-.38926485,5,0,22,0,0
700,3.75,3,12.905584,69.15905,10.419773,-.22685483,1,1,39,1.0244509,0
701,19.21875,3,13.502068,171.25998,15.374566,-.42487663,4,0,47,.69108456,0
702,43.181568,3,4.3808637,251.44162,11.197185,-3.4803882,4,0,28,1.8756378,0
703,5.0368676,3,42,89.580818,12.165363,-.34476605,1,1,47,0,0
704,5.5429397,3,12.18,214.64326,12.773364,-.48016313,4,0,37,0,0
705,1.875,2,3.4012671,10.124791,9.412219,.32432899,1,0,22,1.3787661,0
706,11.714502,3,7.8018961,390.62198,18.249901,-1.8920761,4,0,42,1.002463,0
707,12.96875,3,6.9210629,178.84982,11.980382,-.27055344,3,0,23,2.494766,0
708,7.5,3,10.424905,61.787231,7.0636625,.23125067,4,0,37,.010813962,0
709,7.5,3,11.014935,93.815849,10.18724,.52233624,4,0,38,1.1094176,0
